2025-04-14 19:46:50, Pitch: 0.00, Roll: -1.80, Temp: 35.54°C
2025-04-14 19:46:51, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 19:46:53, Pitch: -1.33, Roll: 0.00, Temp: 36.51°C
2025-04-14 19:46:54, Pitch: 16.46, Roll: 13.72, Temp: 35.05°C
2025-04-14 19:46:55, Pitch: 20.38, Roll: 10.95, Temp: 36.51°C
2025-04-14 19:46:56, Pitch: 30.74, Roll: -8.40, Temp: 35.05°C
2025-04-14 19:46:57, Pitch: 25.93, Roll: -4.78, Temp: 36.02°C
2025-04-14 19:46:59, Pitch: 21.92, Roll: 17.74, Temp: 35.54°C
2025-04-14 19:47:00, Pitch: 27.87, Roll: 19.02, Temp: 36.02°C
2025-04-14 19:47:01, Pitch: -0.45, Roll: -2.25, Temp: 36.02°C
2025-04-14 19:47:02, Pitch: 0.00, Roll: -1.79, Temp: 35.05°C
2025-04-14 19:47:04, Pitch: -0.45, Roll: -1.80, Temp: 35.05°C
2025-04-14 19:47:05, Pitch: 0.00, Roll: -2.70, Temp: 35.54°C
2025-04-14 19:47:06, Pitch: 0.00, Roll: -2.24, Temp: 35.05°C
2025-04-14 19:47:07, Pitch: 0.00, Roll: -2.70, Temp: 36.51°C
2025-04-14 19:47:08, Pitch: -0.45, Roll: -2.24, Temp: 36.51°C
2025-04-14 19:47:10, Pitch: -0.45, Roll: -2.25, Temp: 36.51°C
2025-04-14 19:47:11, Pitch: 0.00, Roll: -2.70, Temp: 35.54°C
2025-04-14 19:47:12, Pitch: -0.45, Roll: -2.25, Temp: 35.54°C
2025-04-14 19:47:13, Pitch: 0.00, Roll: -1.40, Temp: 35.54°C
2025-04-14 19:47:14, Pitch: 0.00, Roll: -1.80, Temp: 35.05°C
2025-04-14 19:47:16, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 19:47:17, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 19:47:18, Pitch: 0.00, Roll: -2.24, Temp: 35.05°C
2025-04-14 19:47:19, Pitch: 6.49, Roll: -1.39, Temp: 35.54°C
2025-04-14 19:47:21, Pitch: -2.63, Roll: 23.40, Temp: 35.54°C
2025-04-14 19:47:22, Pitch: 22.99, Roll: 6.63, Temp: 35.54°C
2025-04-14 19:47:23, Pitch: -4.96, Roll: 31.87, Temp: 35.05°C
2025-04-14 19:47:24, Pitch: 16.13, Roll: 30.20, Temp: 35.54°C
2025-04-14 19:47:25, Pitch: 0.00, Roll: -1.80, Temp: 35.05°C
2025-04-14 19:47:27, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 19:47:28, Pitch: -0.45, Roll: -1.80, Temp: 35.54°C
2025-04-14 19:47:29, Pitch: 0.00, Roll: -1.79, Temp: 35.05°C
2025-04-14 19:47:30, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 19:47:32, Pitch: -0.45, Roll: -1.34, Temp: 35.54°C
2025-04-14 19:47:33, Pitch: 0.00, Roll: -2.68, Temp: 35.05°C
2025-04-14 19:47:34, Pitch: 0.00, Roll: -2.70, Temp: 35.05°C
2025-04-14 19:47:35, Pitch: -0.45, Roll: -2.25, Temp: 35.54°C
2025-04-14 19:47:36, Pitch: -0.45, Roll: -2.24, Temp: 35.05°C
2025-04-14 19:47:38, Pitch: 0.00, Roll: -3.13, Temp: 36.02°C
2025-04-14 19:47:39, Pitch: 0.00, Roll: -2.73, Temp: 36.51°C
2025-04-14 19:47:40, Pitch: 0.00, Roll: -2.73, Temp: 37.00°C
2025-04-14 19:47:41, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 19:47:42, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 19:47:44, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 19:47:45, Pitch: 0.00, Roll: -2.70, Temp: 35.54°C
2025-04-14 19:47:46, Pitch: -0.45, Roll: -1.79, Temp: 36.02°C
2025-04-14 19:47:47, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 19:47:49, Pitch: 0.00, Roll: -2.27, Temp: 36.02°C
2025-04-14 19:47:50, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:01:02, Pitch: 0.00, Roll: -2.68, Temp: 37.49°C
2025-04-14 20:01:03, Pitch: -0.45, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:01:04, Pitch: 0.00, Roll: -2.70, Temp: 36.02°C
2025-04-14 20:01:05, Pitch: 3.63, Roll: 23.63, Temp: 36.02°C
2025-04-14 20:01:07, Pitch: 5.34, Roll: 8.03, Temp: 36.51°C
2025-04-14 20:01:08, Pitch: 2.40, Roll: 22.97, Temp: 35.05°C
2025-04-14 20:01:09, Pitch: -0.45, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:01:10, Pitch: 0.00, Roll: -1.80, Temp: 35.54°C
2025-04-14 20:01:11, Pitch: 0.00, Roll: -1.80, Temp: 35.05°C
2025-04-14 20:02:23, Pitch: -0.45, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:02:24, Pitch: 0.00, Roll: -2.24, Temp: 35.05°C
2025-04-14 20:02:25, Pitch: 0.00, Roll: -2.24, Temp: 35.05°C
2025-04-14 20:02:27, Pitch: 0.00, Roll: -2.20, Temp: 36.02°C
2025-04-14 20:02:28, Pitch: 0.00, Roll: -1.82, Temp: 35.54°C
2025-04-14 20:02:29, Pitch: 0.00, Roll: -2.24, Temp: 35.54°C
2025-04-14 20:10:25, Pitch: -0.45, Roll: -2.24, Temp: 35.05°C
2025-04-14 20:10:26, Pitch: 0.00, Roll: -1.80, Temp: 35.54°C
2025-04-14 20:10:27, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:10:29, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:10:30, Pitch: 0.00, Roll: -2.68, Temp: 36.02°C
2025-04-14 20:10:31, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:10:32, Pitch: 0.00, Roll: -1.80, Temp: 35.54°C
2025-04-14 20:16:38, Pitch: 0.00, Roll: -2.27, Temp: 35.54°C
2025-04-14 20:16:39, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:16:40, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:16:42, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:16:43, Pitch: -0.45, Roll: -2.25, Temp: 35.54°C
2025-04-14 20:16:44, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:16:45, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 20:16:46, Pitch: 0.00, Roll: -1.79, Temp: 35.54°C
2025-04-14 20:16:48, Pitch: -0.45, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:16:49, Pitch: -0.45, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:16:50, Pitch: -0.44, Roll: -0.44, Temp: 35.54°C
2025-04-14 20:16:51, Pitch: -16.88, Roll: 54.87, Temp: 37.00°C
2025-04-14 20:16:52, Pitch: -16.59, Roll: 52.78, Temp: 36.02°C
2025-04-14 20:16:54, Pitch: -9.22, Roll: 38.75, Temp: 37.00°C
2025-04-14 20:16:55, Pitch: 0.46, Roll: 25.95, Temp: 36.51°C
